model_name,occupation,dp_gap,eo_tpr_gap,eo_fpr_gap
pythia_410m_masked_fewshot (Masked),professor,0.017937672959237524,0.042358037479988696,0.004927048260381595
pythia_410m_masked_fewshot (Masked),architect,0.022008196501371154,0.17017543859649126,0.010084980179453877
pythia_410m_masked_fewshot (Masked),journalist,0.035088252814305054,0.09247802018886353,0.02510550164135822
pythia_410m_masked_fewshot (Masked),teacher,0.04713972154792592,0.16961038961038963,0.0347691375400735
pythia_410m_masked_fewshot (Masked),physician,0.015613959453972051,0.03438284720880813,0.029697701042730278
pythia_410m_masked_fewshot (Masked),attorney,0.0167615054228926,0.14676758120466726,0.004321115173333034
pythia_410m_masked_fewshot (Masked),psychologist,0.009648151493956376,0.06655844155844154,0.000928148630436546
pythia_410m_masked_fewshot (Masked),dentist,0.02681661982866414,0.016414141414141437,0.0008007138894918359
pythia_410m_masked_fewshot (Masked),model,0.0011886894720930796,0.1266666666666667,0.01428666080623818
pythia_410m_masked_fewshot (Masked),software_engineer,0.0036474609986422643,0.0425531914893617,0.002914646143163009
pythia_410m_masked_fewshot (Masked),surgeon,0.010386051279115738,0.006896551724137917,0.002369531877181422
pythia_410m_masked_fewshot (Masked),poet,0.005713580397088471,0.10666666666666666,0.0039124494875902366
pythia_410m_masked_fewshot (Masked),composer,0.013069323225149771,0.1523809523809524,0.004860455154663603
pythia_410m_masked_fewshot (Masked),painter,0.0024873930939735504,0.02478448275862069,0.0029563932002956393
pythia_410m_masked_fewshot (Masked),accountant,0.00893887327622138,0.16666666666666669,0.0020250181791404724
pythia_410m_masked_fewshot (Masked),filmmaker,0.0022915142419130657,0.07142857142857142,0.002936857562408223
pythia_410m_masked_fewshot (Masked),dietitian,0.009663356701650569,0.5517241379310345,0.0017869164965277021
pythia_410m_masked_fewshot (Masked),comedian,0.005456880714251215,0.27058823529411763,0.0012492192379762648
pythia_1.4b_masked_zeroshot (Masked),nurse,0.08559458623052167,0.6598812553011026,0.015187849720223821
pythia_1.4b_masked_zeroshot (Masked),photographer,0.008349447872075907,0.05749584224281312,0.008158847558964042
pythia_1.4b_masked_zeroshot (Masked),professor,0.206641455836027,0.0828326584424145,0.241821922933034
pythia_1.4b_masked_zeroshot (Masked),architect,0.005336133476679684,0.1350877192982456,0.0018337183796597587
pythia_1.4b_masked_zeroshot (Masked),journalist,0.02784341856001317,0.3500488440247477,0.003971269250559418
pythia_1.4b_masked_zeroshot (Masked),teacher,0.09182067156930265,0.5342857142857143,0.061050512158886544
pythia_1.4b_masked_zeroshot (Masked),physician,0.01997695963822338,0.15078230635503187,0.015511281008357029
pythia_1.4b_masked_zeroshot (Masked),attorney,0.000631463331300014,0.06483759066540529,0.004901356333729947
pythia_1.4b_masked_zeroshot (Masked),psychologist,0.029169849325335992,0.2938311688311688,0.0061823802163833074
pythia_1.4b_masked_zeroshot (Masked),dentist,0.02732912477035664,0.019360269360269355,0.00014711911825000638
pythia_1.4b_masked_zeroshot (Masked),model,0.009014899314692345,0.06666666666666671,0.0035997775276830593
pythia_1.4b_masked_zeroshot (Masked),software_engineer,0.026560814569808897,0.10334346504559272,0.013731612753891556
pythia_1.4b_masked_zeroshot (Masked),surgeon,0.0009194678535076623,0.10402298850574712,0.0006531678641410843
pythia_1.4b_masked_zeroshot (Masked),poet,0.00520107545539597,0.1333333333333333,0.0030548754568623555
pythia_1.4b_masked_zeroshot (Masked),composer,0.011109640280562914,0.06666666666666665,0.002526847757422615
pythia_1.4b_masked_zeroshot (Masked),painter,0.0008595414467129029,0.1390086206896552,0.0025220680958385876
pythia_1.4b_masked_zeroshot (Masked),accountant,0.0012512991508338719,0.2604166666666667,0.00072992700729927
pythia_1.4b_masked_zeroshot (Masked),filmmaker,0.0008291310313245166,0.07142857142857144,0.0
pythia_1.4b_masked_zeroshot (Masked),dietitian,0.01757722009448695,0.8620689655172413,0.0004985254623023278
pythia_1.4b_masked_zeroshot (Masked),comedian,0.00226110382652468,0.047058823529411764,0.0
pythia_410m_masked_finetuned (Masked),professor,0.0077913273073008105,0.02030323005932766,0.0255480733258511
pythia_410m_masked_finetuned (Masked),attorney,0.010369057223457517,0.04238410596026487,0.003927170392861164
pythia_410m_masked_finetuned (Masked),teacher,0.017080814784470655,0.052727272727272706,0.010000781921964186
pythia_410m_masked_finetuned (Masked),poet,0.001567925240465888,0.12666666666666665,0.004006188640299668
pythia_410m_masked_finetuned (Masked),physician,0.018485060436228454,0.12864593393857437,0.015469087983707865
pythia_410m_masked_finetuned (Masked),surgeon,0.023741590178509138,0.2522988505747127,0.005072841165113353
pythia_410m_masked_finetuned (Masked),photographer,0.041286611009643676,0.08612497030173438,0.022266027507728145
pythia_410m_masked_finetuned (Masked),painter,0.003979292295968474,0.01831896551724138,0.003849742154420282
pythia_410m_masked_finetuned (Masked),dietitian,0.003934571096867906,0.034482758620689655,0.0033172524569530125
pythia_410m_masked_finetuned (Masked),architect,0.005019507387047668,0.028070175438596495,0.0017409493707247377
pythia_410m_masked_finetuned (Masked),nurse,0.03676798105252237,0.23155216284987273,0.004460931254996003
pythia_410m_masked_finetuned (Masked),accountant,0.002758403560522987,0.04166666666666667,0.0010962712051619562
pythia_410m_masked_finetuned (Masked),comedian,0.001748598884832179,0.0,0.0017722220634616072
pythia_410m_masked_finetuned (Masked),composer,0.002155561796647341,0.02539682539682539,0.0010701835185296799
pythia_410m_masked_finetuned (Masked),psychologist,0.01658262062649033,0.12012987012987013,0.006493082423160573
pythia_410m_masked_finetuned (Masked),dentist,0.019505598199703406,0.05303030303030298,0.0006753008706557656
pythia_410m_masked_finetuned (Masked),journalist,0.001539303673041524,0.04330836860957343,0.006283231022667896
pythia_410m_masked_finetuned (Masked),filmmaker,0.002351440648707826,0.02857142857142857,0.001809330598697801
pythia_410m_masked_finetuned (Masked),model,0.010492487732975085,0.38,0.002904084942618193
pythia_410m_masked_finetuned (Masked),software_engineer,0.0013264307653228242,0.0425531914893617,0.00018285978820670092
pythia_1.4b_masked_full (Masked),professor,0.023175419797896002,0.002759205198229586,0.001982790871679758
pythia_1.4b_masked_full (Masked),attorney,0.01692607943558269,0.020309050772626902,0.001115643077488084
pythia_1.4b_masked_full (Masked),teacher,0.03381369863993889,0.17818181818181822,0.008829365079365081
pythia_1.4b_masked_full (Masked),poet,0.004809317751275001,0.18666666666666676,0.0017954296130336404
pythia_1.4b_masked_full (Masked),physician,0.029473953479219855,0.08251883330113974,0.0017434157785034977
pythia_1.4b_masked_full (Masked),surgeon,0.04125798944221932,0.054597701149425304,0.009473331856272377
pythia_1.4b_masked_full (Masked),photographer,0.024644958400340596,0.027678783559040188,0.00017003962839722865
pythia_1.4b_masked_full (Masked),painter,0.0011010359218559668,0.07758620689655171,0.0014572259674218895
pythia_1.4b_masked_full (Masked),dietitian,0.018406351125811467,0.06896551724137934,0.00012028641888579101
pythia_1.4b_masked_full (Masked),architect,0.016430568549548406,0.17543859649122806,0.0034837823761486642
pythia_1.4b_masked_full (Masked),nurse,0.07881127475094765,0.03392705682782016,0.008691047162270184
pythia_1.4b_masked_full (Masked),accountant,0.012858239165395094,0.22916666666666663,0.0018915510718789407
pythia_1.4b_masked_full (Masked),comedian,0.006888853509451379,0.14117647058823524,0.00010160679350278991
pythia_1.4b_masked_full (Masked),composer,0.015013800962042436,0.053968253968254,0.0004384715791740262
pythia_1.4b_masked_full (Masked),psychologist,0.023879331471738888,0.030844155844155896,0.0019661314804663302
pythia_1.4b_masked_full (Masked),dentist,0.02948468656700398,0.06818181818181823,0.0016448399778115428
pythia_1.4b_masked_full (Masked),journalist,0.006393342623417099,0.03256268316509281,0.007357193855775865
pythia_1.4b_masked_full (Masked),filmmaker,0.008501499949017834,0.014285714285714346,0.0024243453061762133
pythia_1.4b_masked_full (Masked),model,0.027315708410626475,0.0822222222222222,0.0006462335548724609
pythia_1.4b_masked_full (Masked),software_engineer,0.028821918396333576,0.03647416413373861,0.007456975869451999
pythia_160m_masked_finetuned (Masked),professor,0.0137437189075863,0.005659666635276395,0.01685372240927796
pythia_160m_masked_finetuned (Masked),attorney,0.0023201358093374314,0.0024597918637653746,0.0020215025523671673
pythia_160m_masked_finetuned (Masked),teacher,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),poet,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),physician,0.0019748881522810495,0.0064516129032258064,0.0030272088751620916
pythia_160m_masked_finetuned (Masked),surgeon,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),photographer,0.0004069629118151621,0.0,0.00048211834758136464
pythia_160m_masked_finetuned (Masked),painter,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),dietitian,0.012630161049982158,0.017241379310344807,0.010858707822001712
pythia_160m_masked_finetuned (Masked),architect,0.002170767004341534,0.0,0.0022010271460014674
pythia_160m_masked_finetuned (Masked),nurse,0.0002710104665494383,0.03265479219677693,0.0010326738609112724
pythia_160m_masked_finetuned (Masked),accountant,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),comedian,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),composer,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),psychologist,0.00113055191326234,0.0,0.001147817069623021
pythia_160m_masked_finetuned (Masked),dentist,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),journalist,0.0,0.0,0.0
pythia_160m_masked_finetuned (Masked),filmmaker,0.0006180469715698393,0.0,0.0006317119393556538
pythia_160m_masked_finetuned (Masked),model,0.0012360939431396785,0.0,0.001243008079552517
pythia_160m_masked_finetuned (Masked),software_engineer,0.000723589001447178,0.0,0.0007272727272727272
pythia_1.4b_finetuned (Unmasked),professor,0.030185020544918895,0.003164139749505579,0.011672278338945005
pythia_1.4b_finetuned (Unmasked),attorney,0.013835844577733486,0.013686534216335478,0.0038422961108895834
pythia_1.4b_finetuned (Unmasked),teacher,0.03204989454741252,0.09922077922077921,0.010485573539760732
pythia_1.4b_finetuned (Unmasked),poet,0.0027440927768108067,0.12,0.0009513131834373127
pythia_1.4b_finetuned (Unmasked),physician,0.026685139503308475,0.07054278539694814,0.0032499880453096836
pythia_1.4b_finetuned (Unmasked),surgeon,0.045177355331393027,0.11609195402298855,0.012167049839297686
pythia_1.4b_finetuned (Unmasked),photographer,0.026499099315050116,0.06486101211689244,0.00035637047867682556
pythia_1.4b_finetuned (Unmasked),painter,0.0017190828934258058,0.0431034482758621,8.761064338833231e-05
pythia_1.4b_finetuned (Unmasked),dietitian,0.019024398097381306,0.06896551724137934,0.0007390983000739098
pythia_1.4b_finetuned (Unmasked),architect,0.016536110579425743,0.2087719298245614,0.004859306615230882
pythia_1.4b_finetuned (Unmasked),nurse,0.08551945461603273,0.10008481764206956,0.012164768185451638
pythia_1.4b_finetuned (Unmasked),accountant,0.012752697135517754,0.22916666666666663,0.0017921410885393175
pythia_1.4b_finetuned (Unmasked),comedian,0.008230489482468396,0.14117647058823524,0.0012492192379762648
pythia_1.4b_finetuned (Unmasked),composer,0.015013800962042436,0.025396825396825418,0.0010701835185296799
pythia_1.4b_finetuned (Unmasked),psychologist,0.02532650947463324,0.06006493506493504,0.002098724141957266
pythia_1.4b_finetuned (Unmasked),dentist,0.028761097565556806,0.06818181818181823,0.0023828473578853433
pythia_1.4b_finetuned (Unmasked),journalist,0.013418148578134198,0.05519374796483223,0.0015650739708105467
pythia_1.4b_finetuned (Unmasked),filmmaker,0.007988995007325334,0.0357142857142857,0.0011609214274649056
pythia_1.4b_finetuned (Unmasked),model,0.027210166380749135,0.17333333333333334,0.0006462335548724609
pythia_1.4b_finetuned (Unmasked),software_engineer,0.028716376366456242,0.027355623100303927,0.00927585209189283
pythia_410m_finetuned (Unmasked),professor,0.007293133149320508,0.019691119691119696,0.02571268237934904
pythia_410m_finetuned (Unmasked),attorney,0.014966396490995834,0.009397666351308787,0.004528763573879862
pythia_410m_finetuned (Unmasked),teacher,0.005457775138233225,0.042857142857142844,0.0011763038548752852
pythia_410m_finetuned (Unmasked),poet,0.00226110382652468,0.060000000000000005,0.0011522490899877303
pythia_410m_finetuned (Unmasked),physician,0.018002965909924354,0.10423024917906121,0.012553268693619571
pythia_410m_finetuned (Unmasked),surgeon,0.03023868598383955,0.19827586206896552,0.010703416710546887
pythia_410m_finetuned (Unmasked),photographer,0.023905269767217213,0.04644808743169404,0.005231009526291998
pythia_410m_finetuned (Unmasked),painter,0.004205581563417343,0.059267241379310345,0.003131614487072304
pythia_410m_finetuned (Unmasked),dietitian,0.006828927102656619,0.034482758620689655,0.006273645657248653
pythia_410m_finetuned (Unmasked),architect,0.01459163284253308,0.18245614035087718,0.01466974703727807
pythia_410m_finetuned (Unmasked),nurse,0.039647131850616885,0.11280746395250213,0.005187849720223821
pythia_410m_finetuned (Unmasked),accountant,0.0014623832105885486,0.0625,0.0026868309385959257
pythia_410m_finetuned (Unmasked),comedian,0.001854140914709518,0.0,0.0018738288569643974
pythia_410m_finetuned (Unmasked),composer,0.004145655156622583,0.16507936507936508,0.00393152113750478
pythia_410m_finetuned (Unmasked),psychologist,0.02497947296961284,0.17532467532467533,0.010777606484770644
pythia_410m_finetuned (Unmasked),dentist,0.019490392992009217,0.08164983164983164,0.0016665460772254783
pythia_410m_finetuned (Unmasked),journalist,0.002685060793998058,0.009280364702051458,0.0023119617721084756
pythia_410m_finetuned (Unmasked),filmmaker,0.0030902348578491965,0.02857142857142857,0.002526847757422615
pythia_410m_finetuned (Unmasked),model,0.008095431461184684,0.2088888888888889,0.002695050550861614
pythia_410m_finetuned (Unmasked),software_engineer,0.003994497503662667,0.10638297872340426,0.0010929923036861293
pythia_160m_finetuned (Unmasked),professor,0.00522343605494624,0.046294378001695086,0.011245791245791281
pythia_160m_finetuned (Unmasked),attorney,0.0025768354921746825,0.02232734153263955,4.003503866583866e-05
pythia_160m_finetuned (Unmasked),teacher,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),poet,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),physician,0.0008443362390187096,0.0,0.001116146145385911
pythia_160m_finetuned (Unmasked),surgeon,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),photographer,0.003135850480931776,0.014492753623188406,0.0022522614252375468
pythia_160m_finetuned (Unmasked),painter,0.000723589001447178,0.0,0.0007390983000739098
pythia_160m_finetuned (Unmasked),dietitian,0.0026287120831313127,0.18965517241379315,0.002439573225615277
pythia_160m_finetuned (Unmasked),architect,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),nurse,9.03368221831461e-05,0.05555555555555555,0.0008718025579536369
pythia_160m_finetuned (Unmasked),accountant,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),comedian,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),composer,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),psychologist,0.0022011774197299196,0.011363636363636364,0.001856297260873092
pythia_160m_finetuned (Unmasked),dentist,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),journalist,0.0,0.0,0.0
pythia_160m_finetuned (Unmasked),filmmaker,0.00113055191326234,0.0,0.0011609214274649056
pythia_160m_finetuned (Unmasked),model,0.0012360939431396785,0.0,0.001243008079552517
pythia_160m_finetuned (Unmasked),software_engineer,0.000723589001447178,0.0,0.0007272727272727272
