profession,token,weighted_score_unmasked,weighted_score_masked,weighted_score_diff_masked_minus_unmasked,count_topk_unmasked,count_topk_masked,doc_freq_unmasked,doc_freq_masked,mean_attr_unmasked,mean_attr_masked
psychologist,psychology,43.03511866927147,33.01548248529434,-10.019636183977127,45.0,38.0,35.0,29.0,0.9563359704282548,0.8688284864551142
software engineer,computer,0.0,7.421533018350601,7.421533018350601,0.0,12.0,0.0,12.0,0.0,0.6184610848625501
software engineer,programming,0.0,3.6690268516540527,3.6690268516540527,0.0,4.0,0.0,4.0,0.0,0.9172567129135132
software engineer,engineering,4.189917236566544,7.375884890556336,3.1859676539897928,7.0,10.0,7.0,10.0,0.5985596052237919,0.7375884890556336
software engineer,intel,1.9484326243400576,3.711804628372192,1.7633720040321343,2.0,4.0,2.0,2.0,0.9742163121700288,0.927951157093048
software engineer,architecture,2.047831892967224,3.2677263021469116,1.2198944091796875,3.0,4.0,3.0,4.0,0.6826106309890747,0.8169315755367279
software engineer,software,4.779350936412811,5.77183797955513,0.9924870431423187,8.0,8.0,8.0,8.0,0.5974188670516014,0.7214797474443913
software engineer,javascript,2.2766393683850765,2.898744031786918,0.6221046634018417,3.0,4.0,3.0,4.0,0.7588797894616922,0.7246860079467297
software engineer,code,2.6431694626808167,3.154084950685501,0.5109154880046844,2.0,3.0,2.0,3.0,1.3215847313404083,1.0513616502285004
software engineer,ibm,2.887243002653122,2.7741820216178894,-0.11306098103523254,3.0,4.0,3.0,4.0,0.9624143342177072,0.6935455054044724
software engineer,development,4.637841612100601,4.479370146989822,-0.1584714651107788,8.0,10.0,8.0,9.0,0.5797302015125751,0.4479370146989822
software engineer,electrical,2.0071665048599243,0.0,-2.0071665048599243,2.0,0.0,2.0,0.0,1.0035832524299622,0.0
software engineer,developer,2.6039700508117676,0.0,-2.6039700508117676,4.0,0.0,3.0,0.0,0.6509925127029419,0.0
surgeon,neurosurgery,0.0,6.477321745827794,6.477321745827794,0.0,8.0,0.0,5.0,0.0,0.8096652182284743
surgeon,surgical,0.0,5.675704300403595,5.675704300403595,0.0,10.0,0.0,9.0,0.0,0.5675704300403595
surgeon,practice,7.403438687324523,12.673421621322632,5.269982933998109,14.0,23.0,14.0,23.0,0.5288170490946088,0.5510183313618535
surgeon,medical,13.224907040596008,15.897864192724228,2.6729571521282196,23.0,31.0,21.0,27.0,0.574995958286783,0.5128343287975557
surgeon,orthopaedic,6.081266971305013,7.995400128886104,1.914133157581091,11.0,14.0,10.0,10.0,0.5528424519368194,0.5711000092061502
surgeon,hospital,6.396752625703812,6.263322621583939,-0.13343000411987305,4.0,8.0,4.0,8.0,1.599188156425953,0.7829153276979923
surgeon,medicine,12.147376358509064,11.69822010397911,-0.449156254529953,24.0,26.0,23.0,24.0,0.5061406816045443,0.449931542460735
surgeon,surgeon,7.733913838863373,6.448411226272583,-1.2855026125907898,5.0,4.0,5.0,4.0,1.5467827677726746,1.6121028065681458
surgeon,practices,8.948933839797974,7.159289240837097,-1.7896445989608765,16.0,15.0,14.0,14.0,0.5593083649873734,0.4772859493891398
surgeon,surgeries,6.22683821618557,0.0,-6.22683821618557,7.0,0.0,6.0,0.0,0.8895483165979385,0.0
surgeon,surgeons,6.262657940387726,0.0,-6.262657940387726,12.0,0.0,10.0,0.0,0.5218881616989771,0.0
surgeon,surgery,44.18737089633942,24.430167004466057,-19.75720389187336,64.0,48.0,47.0,41.0,0.6904276702553034,0.5089618125930429
teacher,students,18.690948888659477,27.07504530251026,8.384096413850784,29.0,38.0,23.0,27.0,0.6445154789192923,0.7125011921713227
teacher,taught,0.0,4.72713702917099,4.72713702917099,0.0,9.0,0.0,9.0,0.0,0.5252374476856656
teacher,classroom,4.28749281167984,5.673271358013153,1.385778546333313,6.0,8.0,6.0,8.0,0.7145821352799734,0.7091589197516441
teacher,teachers,12.44811862707138,12.323921352624891,-0.1241972744464892,19.0,21.0,15.0,15.0,0.6551641382669148,0.5868533977440425
teacher,teaches,5.7044064700603485,4.6673363745212555,-1.037070095539093,7.0,8.0,7.0,8.0,0.8149152100086212,0.5834170468151569
teacher,schools,6.750272274017334,5.105975568294525,-1.6442967057228088,4.0,8.0,4.0,6.0,1.6875680685043335,0.6382469460368156
teacher,teacher,19.918433964252472,18.20452296733856,-1.7139109969139135,23.0,24.0,20.0,21.0,0.866018868010977,0.7585217903057734
teacher,teaching,16.339730262756348,14.45610062777996,-1.883629634976387,22.0,25.0,20.0,22.0,0.7427150119434703,0.5782440251111984
teacher,school,12.796650767326357,10.801536813378334,-1.9951139539480227,14.0,19.0,13.0,15.0,0.914046483380454,0.5685019375462281
teacher,education,6.822326302528381,4.5686183869838715,-2.25370791554451,17.0,13.0,14.0,12.0,0.4013133119134342,0.3514321836141439
teacher,classes,5.084766536951065,0.0,-5.084766536951065,10.0,0.0,7.0,0.0,0.5084766536951065,0.0
